4453672411;38.75407;-9.197549;-0.1605275;0.6763862
4453672413;38.75404;-9.197536;-0.1605273;0.6763856
4585432555;38.75245;-9.198607;-0.160546;0.6763578
4585432556;38.75359;-9.197794;-0.1605318;0.6763777
4592923149;38.75004;-9.20622;-0.1606788;0.6763158
4592923150;38.75061;-9.206545;-0.1606845;0.6763257
4593166946;38.75516;-9.205129;-0.1606598;0.6764051
4593166978;38.75401;-9.206122;-0.1606771;0.676385
4593166980;38.75394;-9.206171;-0.160678;0.6763838
4593167313;38.75457;-9.205574;-0.1606676;0.6763949
4631604320;38.75636;-9.201848;-0.1606025;0.676426
4631604321;38.75529;-9.202661;-0.1606167;0.6764073
4645480948;38.75209;-9.205305;-0.1606629;0.6763515
4646126069;38.74961;-9.202899;-0.1606209;0.6763083
4646126070;38.74937;-9.203018;-0.160623;0.676304
4646126071;38.74931;-9.202818;-0.1606195;0.676303
4646126072;38.74956;-9.202695;-0.1606173;0.6763074
4745631963;38.75147;-9.197351;-0.1605241;0.6763408
4745631964;38.75145;-9.197354;-0.1605241;0.6763404
4745631966;38.7501;-9.195577;-0.1604931;0.6763167
4750029051;38.74984;-9.194385;-0.1604723;0.6763122
4917787675;38.75411;-9.195733;-0.1604958;0.6763868
5113663840;38.75098;-9.204312;-0.1606456;0.6763321
5227267554;38.74807;-9.207346;-0.1606985;0.6762813
5263849488;38.75382;-9.20415;-0.1606427;0.6763817
5263849489;38.75327;-9.2045;-0.1606488;0.6763722
5263849493;38.75358;-9.205437;-0.1606652;0.6763776
5263849494;38.75316;-9.205673;-0.1606693;0.6763702
5263849495;38.75328;-9.206008;-0.1606752;0.6763723
5263849496;38.75341;-9.205924;-0.1606737;0.6763746
5263849497;38.75329;-9.205597;-0.160668;0.6763725
5264302698;38.75008;-9.204573;-0.1606501;0.6763164
5264302699;38.75028;-9.204385;-0.1606468;0.67632
5264302700;38.75049;-9.204193;-0.1606435;0.6763236
5264302701;38.75057;-9.204188;-0.1606434;0.676325
5264302702;38.75063;-9.204277;-0.1606449;0.6763262
5264302703;38.75067;-9.204342;-0.1606461;0.6763268
5264302704;38.75079;-9.204659;-0.1606516;0.6763288
5264302705;38.7502;-9.205642;-0.1606688;0.6763186
5264302706;38.74989;-9.205464;-0.1606657;0.6763132
5264302707;38.74978;-9.205412;-0.1606648;0.6763112
5264302708;38.74973;-9.205318;-0.1606631;0.6763104
5264302709;38.74971;-9.205164;-0.1606604;0.6763101
5264302710;38.74974;-9.205098;-0.1606593;0.6763106
5264302711;38.74978;-9.20507;-0.1606588;0.6763112
5264302712;38.74982;-9.205074;-0.1606589;0.6763119
5264302713;38.74984;-9.20509;-0.1606591;0.6763122
5264302714;38.74985;-9.205112;-0.1606595;0.6763124
5264302715;38.74973;-9.205148;-0.1606601;0.6763104
5267040374;38.7527;-9.205293;-0.1606627;0.6763622
5312810776;38.75072;-9.204473;-0.1606484;0.6763276
5335758217;38.75175;-9.202749;-0.1606183;0.6763457
5335759053;38.75194;-9.202738;-0.1606181;0.6763489
5394575375;38.75546;-9.204681;-0.160652;0.6764104
5394575376;38.75547;-9.204713;-0.1606525;0.6764105
5394576984;38.75301;-9.203916;-0.1606386;0.6763677
5394576985;38.75307;-9.203822;-0.160637;0.6763686
5394576986;38.75316;-9.203856;-0.1606376;0.6763703
5394576987;38.75018;-9.201779;-0.1606013;0.6763183
5596706583;38.74973;-9.205134;-0.1606599;0.6763104
5596706584;38.74984;-9.2051;-0.1606593;0.6763123
5596706585;38.74983;-9.205081;-0.160659;0.6763121
5596706586;38.74981;-9.20507;-0.1606588;0.6763117
5596706587;38.74979;-9.205068;-0.1606587;0.6763114
5596706588;38.74977;-9.205073;-0.1606588;0.676311
5596706589;38.74975;-9.205089;-0.1606591;0.6763108
5596706590;38.74974;-9.20511;-0.1606595;0.6763105
5596706591;38.74974;-9.20516;-0.1606604;0.6763105
5596706592;38.74974;-9.205173;-0.1606606;0.6763105
5596706593;38.74974;-9.205185;-0.1606608;0.6763106
5596706594;38.74975;-9.205194;-0.160661;0.6763108
5596706595;38.74976;-9.205203;-0.1606611;0.6763109
5596706596;38.74977;-9.20521;-0.1606612;0.676311
5596706597;38.74978;-9.205215;-0.1606613;0.6763112
5596706598;38.74979;-9.205217;-0.1606614;0.6763114
5596706599;38.7498;-9.205217;-0.1606614;0.6763116
5596706600;38.74981;-9.205215;-0.1606613;0.6763117
5596706601;38.74982;-9.205211;-0.1606612;0.6763119
5596706602;38.74982;-9.205205;-0.1606611;0.676312
5596706603;38.74983;-9.205196;-0.160661;0.6763121
5596706604;38.74984;-9.205187;-0.1606608;0.6763123
5596706605;38.74985;-9.205175;-0.1606606;0.6763124
5596706606;38.74985;-9.205163;-0.1606604;0.6763125
5596706607;38.74985;-9.20515;-0.1606602;0.6763125
5596706608;38.74985;-9.205137;-0.16066;0.6763125
5596706609;38.74985;-9.205124;-0.1606597;0.6763125
5596706610;38.74974;-9.205122;-0.1606597;0.6763105
5596706611;38.74976;-9.20508;-0.160659;0.6763109
5596706612;38.7498;-9.205068;-0.1606587;0.6763116
5597961818;38.75048;-9.205162;-0.1606604;0.6763234
5598011009;38.75185;-9.202742;-0.1606181;0.6763473
5754625281;38.7526;-9.196279;-0.1605053;0.6763604
5754625282;38.75256;-9.196179;-0.1605036;0.6763597
5754625283;38.75257;-9.19623;-0.1605045;0.67636
5754625986;38.75322;-9.195833;-0.1604976;0.6763713
5754625987;38.75393;-9.195324;-0.1604887;0.6763837
5754625988;38.75233;-9.196468;-0.1605086;0.6763558
5754625989;38.7526;-9.196279;-0.1605053;0.6763604
